FECHA_HORA_UTC;REGION;LATITUD (°) LOCALIZACIÓN HIPOCENTRO;LONGITUD (°) LOCALIZACIÓN HIPOCENTRO;PROFUNDIDAD (Km) LOCALIZACIÓN HIPOCENTRO;MAGNITUD ;AGENCIA ;LATITUD (°) LOCALIZACIÓN CENTROIDE;LONGITUD (°) LOCALIZACIÓN CENTROIDE;PROFUNDIDAD (Km) LOCALIZACIÓN CENTROIDE;MAGNITUD ;Mo (N.m);Strike plano 1 (°) PLANOS NODALES;Dip plano 1 (°) PLANOS NODALES;Rake plano 1 (°) PLANOS NODALES;Strike plano 2 (°) PLANOS NODALES;Dip plano 2 (°) PLANOS NODALES;Rake plano 2 (°) PLANOS NODALES;T-Plunge (°) EJES PRINCIPALES;T-Azimuth (°) EJES PRINCIPALES;N-Plunge (°) EJES PRINCIPALES;N-Azimuth (°) EJES PRINCIPALES;P-Plunge (°) EJES PRINCIPALES;P-Azimuth (°) EJES PRINCIPALES;Mxx (N.m) MOMENTO TENSOR;Myy (N.m) MOMENTO TENSOR;Mzz (N.m) MOMENTO TENSOR;Mxy (N.m) MOMENTO TENSOR;Myz (N.m) MOMENTO TENSOR;Mzx (N.m) MOMENTO TENSOR;Catalogo
2017-02-19 03:37:00;Los Santos - Santander, Colombia;6,82;-73,12;154;3,9;SGC;;;;;;25+/-8;75+/-5;-102+/-3;244+/-8;19+/-5;-52+/-3;;;;;;;;;;;;;POLARIDADES
2017-02-28 09:24:39;Los Santos - Santander, Colombia;6,8;-73,14;152,6;4;SGC;;;;;;54+/-2;87+/-3;-142+/-1;322+/-2;52+/-3;-4+/-1;;;;;;;;;;;;;POLARIDADES
2017-03-04 19:21:22;Cucunubá - Cundinamarca, Colombia;5,26;-73,73;147,2;3,6;SGC;;;;;;148+/-4;67+/-2;78+/-3;357+/-4;26+/-2;116+/-3;;;;;;;;;;;;;POLARIDADES
2017-03-12 23:36:50;Los Santos - Santander, Colombia;6,81;-73,15;149;3,7;SGC;;;;;;132+/-4;68+/-4;-122+/-13;11+/-4;38+/-4;-37+/-13;;;;;;;;;;;;;POLARIDADES
2017-03-17 07:05:17;El Paso - Cesar, Colombia;9,59;-73,76;82;2,4;SGC;;;;;;98+/-15;30+/-10;156+/-7;209+/-15;78+/-10;62+/-7;;;;;;;;;;;;;POLARIDADES
2017-03-22 01:50:08;Los Santos - Santander, Colombia;6,84;-73,17;152,9;3,9;SGC;;;;;;131+/-1;24+/-2;-62+/-2;281+/-1;69+/-2;-102+/-2;;;;;;;;;;;;;POLARIDADES
2017-03-30 22:59:38;San Diego - Cesar, Colombia;10,17;-73,21;132,7;3,4;SGC;;;;;;30+/-2;51+/-2;-82+/-2;197+/-2;40+/-2;-100+/-2;;;;;;;;;;;;;POLARIDADES
2017-04-01 11:44:12;Lenguazaque - Cundinamarca, Colombia;5,25;-73,73;151,3;3,7;SGC;;;;;;59+/-3;47+/-3;-103+/-13;258+/-3;45+/-3;-76+/-13;;;;;;;;;;;;;POLARIDADES
2017-04-01 22:52:44;Los Santos - Santander, Colombia;6,8;-73,14;152;4,2;SGC;;;;;;113+/-5;35+/-4;132+/-5;245+/-5;65+/-4;65+/-5;;;;;;;;;;;;;POLARIDADES
2017-04-08 05:45:31;Simacota - Santander, Colombia;6,47;-73,33;28;3,4;SGC;;;;;;7+/-5;41+/-3;38+/-2;246+/-5;66+/-3;124+/-2;;;;;;;;;;;;;POLARIDADES
2017-04-12 05:07:42;Los Santos - Santander, Colombia;6,83;-73,13;156;4,2;SGC;;;;;;78+/-6;77+/-8;-170+/-6;346+/-6;80+/-8;-13+/-6;;;;;;;;;;;;;POLARIDADES
2017-04-13 22:09:07;Los Santos - Santander, Colombia;6,81;-73,16;142,2;3,7;SGC;;;;;;46+/-3;17+/-6;158+/-3;157+/-3;84+/-6;74+/-3;;;;;;;;;;;;;POLARIDADES
2017-04-14 12:27:14;Los Santos - Santander, Colombia;6,83;-73,12;149,8;3,7;SGC;;;;;;68+/-11;58+/-10;-144+/-7;317+/-11;60+/-10;-38+/-7;;;;;;;;;;;;;POLARIDADES
2017-04-16 21:20:56;Los Santos - Santander, Colombia;6,82;-73,14;147,5;3,6;SGC;;;;;;130+/-4;41+/-5;-82+/-2;299+/-4;49+/-5;-97+/-2;;;;;;;;;;;;;POLARIDADES
2017-04-23 02:58:55;Montenegro - Quindío, Colombia;4,52;-75,78;151,9;4,2;SGC;;;;;;24+/-10;48+/-6;-42+/-10;145+/-10;60+/-6;-130+/-10;;;;;;;;;;;;;POLARIDADES
2017-04-25 10:23:07;Uribe - Meta, Colombia;3,55;-74,4;31;3,4;SGC;;;;;;11+/-6;28+/-15;38+/-2;246+/-6;73+/-15;113+/-2;;;;;;;;;;;;;POLARIDADES
2017-04-26 07:59:42;Los Santos - Santander, Colombia;6,84;-73,14;147;3,9;SGC;;;;;;49+/-3;38+/-6;-22+/-7;157+/-3;77+/-6;-126+/-7;;;;;;;;;;;;;POLARIDADES
2017-04-27 06:13:40;Los Santos - Santander, Colombia;6,82;-73,13;156;3,7;SGC;;;;;;85+/-10;73+/-3;-174+/-10;353+/-10;84+/-3;-17+/-10;;;;;;;;;;;;;POLARIDADES
2017-04-28 02:34:17;Salazar - Norte de Santander, Colombia;7,77;-72,78;0;3,9;SGC;;;;;;110+/-8;82+/-8;-22+/-4;203+/-8;68+/-8;-171+/-4;;;;;;;;;;;;;POLARIDADES
2017-04-28 08:07:02;Los Santos - Santander, Colombia;6,78;-73,14;151,1;4,1;SGC;;;;;;30+/-3;83+/-8;-22+/-15;123+/-3;68+/-8;-172+/-15;;;;;;;;;;;;;POLARIDADES
2017-04-28 23:38:11;San Luis de Gaceno - Boyacá, Colombia;4,9;-73,11;35,2;3,5;SGC;;;;;;24+/-4;65+/-5;138+/-2;135+/-4;53+/-5;32+/-2;;;;;;;;;;;;;POLARIDADES
2017-04-30 15:01:20;Los Santos - Santander, Colombia;6,82;-73,12;147;4,3;SGC;;;;;;0+/-3;19+/-2;98+/-5;172+/-3;71+/-2;87+/-5;;;;;;;;;;;;;POLARIDADES
2017-05-02 11:55:22;La Gloria - Cesar, Colombia;8,76;-73,5;16,6;2,8;SGC;;;;;;62+/-9;10+/-2;-162+/-10;314+/-9;87+/-2;-80+/-10;;;;;;;;;;;;;POLARIDADES
2017-05-11 14:45:16;Villavieja - Huila, Colombia;3,37;-75,11;2,2;3,6;SGC;;;;;;42+/-6;77+/-8;-163+/-10;308+/-6;73+/-8;-14+/-10;;;;;;;;;;;;;POLARIDADES
2017-05-13 03:46:03;Los Santos - Santander, Colombia;6,79;-73,13;148;3,8;SGC;;;;;;38+/-5;69+/-5;38+/-2;292+/-5;55+/-5;154+/-2;;;;;;;;;;;;;POLARIDADES
2017-05-24 00:55:47;Los Santos - Santander, Colombia;6,85;-73,13;153,4;4,3;SGC;;;;;;122+/-4;43+/-5;158+/-2;228+/-4;75+/-5;49+/-2;;;;;;;;;;;;;POLARIDADES
2017-05-25 23:26:00;Los Santos - Santander, Colombia;6,82;-73,13;153,5;3,9;SGC;;;;;;114+/-2;67+/-2;58+/-2;352+/-2;39+/-2;141+/-2;;;;;;;;;;;;;POLARIDADES
2017-05-27 12:15:48;Los Santos - Santander, Colombia;6,82;-73,14;154;4,9;SGC;;;;;;124+/-2;62+/-5;-162+/-1;25+/-2;74+/-5;-29+/-1;;;;;;;;;;;;;POLARIDADES
2017-05-28 12:01:00;Los Santos - Santander, Colombia;6,85;-73,11;146,5;3,8;SGC;;;;;;28+/-6;35+/-10;-162+/-4;283+/-6;80+/-10;-56+/-4;;;;;;;;;;;;;POLARIDADES
2017-06-03 18:02:36;Cucunubá - Cundinamarca, Colombia;5,26;-73,74;152,9;3,5;SGC;;;;;;102+/-3;18+/-7;118+/-3;253+/-3;74+/-7;81+/-3;;;;;;;;;;;;;POLARIDADES
2017-06-09 10:50:38;Los Santos - Santander, Colombia;6,84;-73,12;156,5;4;SGC;;;;;;100+/-5;38+/-7;-150+/-5;346+/-5;72+/-7;-56+/-5;;;;;;;;;;;;;POLARIDADES
2017-06-10 11:40:09;Los Santos - Santander, Colombia;6,84;-73,16;147,8;3,7;SGC;;;;;;15+/-6;25+/-9;22+/-10;265+/-6;81+/-9;113+/-10;;;;;;;;;;;;;POLARIDADES
2017-06-13 01:33:50;Tarazá - Antioquia, Colombia;7,71;-75,53;42,5;3,6;SGC;;;;;;56+/-7;55+/-14;-42+/-5;173+/-7;57+/-14;-137+/-5;;;;;;;;;;;;;POLARIDADES
2017-06-16 06:35:45;Santa Helena del Opón - Santander, Colombia;6,36;-73,6;112,6;3,4;SGC;;;;;;48+/-6;39+/-10;-180+/-10;318+/-6;90+/-10;-51+/-10;;;;;;;;;;;;;POLARIDADES
2017-06-19 16:13:16;Ocaña - Norte de Santander, Colombia;8,21;-73,4;134,6;3,7;SGC;;;;;;37+/-3;70+/-9;-102+/-2;249+/-3;23+/-9;-60+/-2;;;;;;;;;;;;;POLARIDADES
2017-06-30 02:56:45;Los Santos - Santander, Colombia;6,77;-73,14;141,6;3,8;SGC;;;;;;32+/-6;20+/-3;98+/-2;203+/-6;70+/-3;87+/-2;;;;;;;;;;;;;POLARIDADES
2017-07-09 05:56:31;Los Santos - Santander, Colombia;6,83;-73,16;151,8;4,1;SGC;;;;;;127+/-6;78+/-11;-170+/-10;35+/-6;80+/-11;-12+/-10;;;;;;;;;;;;;POLARIDADES
2017-07-15 17:17:51;Los Santos - Santander, Colombia;6,82;-73,13;151,9;3,9;SGC;;;;;;85+/-8;62+/-7;98+/-7;248+/-8;29+/-7;75+/-7;;;;;;;;;;;;;POLARIDADES
2017-07-24 13:25:02;Los Santos - Santander, Colombia;6,82;-73,13;156,1;4,8;SGC;;;;;;30+/-4;68+/-5;-22+/-14;129+/-4;70+/-5;-156+/-14;;;;;;;;;;;;;POLARIDADES
2017-07-25 00:31:02;Chita - Boyacá, Colombia;5,98;-72,41;0;3,5;SGC;;;;;;118+/-12;78+/-7;133+/-4;221+/-12;44+/-7;17+/-4;;;;;;;;;;;;;POLARIDADES
2017-07-26 05:49:30;Cucunubá - Cundinamarca, Colombia;5,26;-73,73;148,5;3,6;SGC;;;;;;1+/-1;90+/-10;-90+/-1;0+/-1;0+/-10;89+/-1;;;;;;;;;;;;;POLARIDADES
2017-07-26 14:39:30;Los Santos - Santander, Colombia;6,84;-73,15;150,8;4,4;SGC;;;;;;0+/-6;58+/-3;-102+/-2;202+/-6;34+/-3;-72+/-2;;;;;;;;;;;;;POLARIDADES
2017-08-04 09:48:57;Los Santos - Santander, Colombia;6,81;-73,15;150,1;3,9;SGC;;;;;;92+/-4;46+/-5;38+/-1;334+/-4;64+/-5;129+/-1;;;;;;;;;;;;;POLARIDADES
2017-08-08 20:43:40;Guicán - Boyacá, Colombia;6,59;-72,2;4,1;4,9;SGC;;;;;;70+/-5;87+/-4;-44+/-2;163+/-5;46+/-4;-176+/-2;;;;;;;;;;;;;POLARIDADES
2017-08-09 02:48:46;El Carmen - Santander, Colombia;6,55;-73,53;110;2,3;SGC;;;;;;108+/-9;73+/-8;-126+/-6;356+/-9;39+/-8;-27+/-6;;;;;;;;;;;;;POLARIDADES
2017-08-12 00:01:27;Los Santos - Santander, Colombia;6,79;-73,12;139,9;3,6;SGC;;;;;;4+/-6;90+/-1;-122+/-5;274+/-6;32+/-1;-0+/-5;;;;;;;;;;;;;POLARIDADES
2017-08-13 11:43:34;Los Santos - Santander, Colombia;6,81;-73,14;153,3;4,1;SGC;;;;;;16+/-3;48+/-4;16+/-3;275+/-3;78+/-4;137+/-3;;;;;;;;;;;;;POLARIDADES
2017-08-13 15:21:53;Venezuela;7,48;-71,98;0;4,3;SGC;;;;;;60+/-5;17+/-3;-94+/-7;244+/-5;73+/-3;-89+/-7;;;;;;;;;;;;;POLARIDADES
2017-08-14 10:58:31;Chipatá - Santander, Colombia;6,05;-73,67;116,8;4,3;SGC;;;;;;156+/-3;71+/-2;78+/-1;9+/-3;22+/-2;121+/-1;;;;;;;;;;;;;POLARIDADES
2017-08-17 21:03:50;Los Santos - Santander, Colombia;6,81;-73,15;152,1;4,3;SGC;;;;;;125+/-3;15+/-9;158+/-1;236+/-3;84+/-9;76+/-1;;;;;;;;;;;;;POLARIDADES
2017-08-22 01:30:07;Altos del Rosario - Bolívar, Colombia;8,66;-74,2;38;2,4;SGC;;;;;;5+/-5;88+/-10;9+/-10;275+/-5;81+/-10;178+/-10;;;;;;;;;;;;;POLARIDADES
2017-08-24 13:32:46;Los Santos - Santander, Colombia;6,82;-73,15;152;3,9;SGC;;;;;;88+/-7;70+/-4;-165+/-9;353+/-7;76+/-4;-21+/-9;;;;;;;;;;;;;POLARIDADES
2017-08-28 04:50:20;Los Santos - Santander, Colombia;6,82;-73,14;143,6;2,5;SGC;;;;;;157+/-10;31+/-7;76+/-8;353+/-10;60+/-7;98+/-8;;;;;;;;;;;;;POLARIDADES
2017-08-30 11:58:26;Los Santos - Santander, Colombia;6,83;-73,12;142,7;2,6;SGC;;;;;;44+/-5;80+/-7;38+/-15;306+/-5;53+/-7;167+/-15;;;;;;;;;;;;;POLARIDADES
2017-08-31 18:47:05;San Juan del Cesar - la Guajira, Colombia;6,86;-73,15;152,2;4,3;SGC;;;;;;0+/-1;61+/-4;158+/-4;101+/-1;71+/-4;31+/-4;;;;;;;;;;;;;POLARIDADES
2017-09-01 19:26:48;Contratación - Santander, Colombia;6,32;-73,5;117,1;2,8;SGC;;;;;;138+/-10;22+/-7;-162+/-6;31+/-10;83+/-7;-69+/-6;;;;;;;;;;;;;POLARIDADES
2017-09-06 18:44:51;Los Santos - Santander, Colombia;6,83;-73,14;144,1;4,1;SGC;;;;;;38+/-10;66+/-9;18+/-5;300+/-10;74+/-9;155+/-5;;;;;;;;;;;;;POLARIDADES
2017-09-13 23:59:36;Los Santos - Santander, Colombia;6,8;-73,12;146;2,5;SGC;;;;;;148+/-10;64+/-4;-62+/-8;278+/-10;37+/-4;-134+/-8;;;;;;;;;;;;;POLARIDADES
2017-09-20 07:43:08;Agustín Codazzi - Cesar, Colombia;9,9;-73,31;121;2,4;SGC;;;;;;148+/-14;58+/-12;-180+/-10;58+/-14;90+/-12;-32+/-10;;;;;;;;;;;;;POLARIDADES
2017-09-26 14:11:01;Colombia - Huila, Colombia;3,39;-74,77;29,7;2,8;SGC;;;;;;40+/-3;22+/-3;78+/-2;233+/-3;69+/-3;95+/-2;;;;;;;;;;;;;POLARIDADES
2017-10-05 15:01:54;Los Santos - Santander, Colombia;6,82;-73,14;148,1;4,1;SGC;;;;;;33+/-3;89+/-1;-122+/-1;301+/-3;32+/-1;-2+/-1;;;;;;;;;;;;;POLARIDADES
2017-10-08 08:39:17;Los Santos - Santander, Colombia;6,83;-73,15;150;3,6;SGC;;;;;;77+/-9;79+/-5;-105+/-7;312+/-9;19+/-5;-37+/-7;;;;;;;;;;;;;POLARIDADES
2017-10-21 08:35:38;Los Santos - Santander, Colombia;6,85;-73,1;153,5;4,2;SGC;;;;;;50+/-5;71+/-4;-42+/-12;156+/-5;51+/-4;-155+/-12;;;;;;;;;;;;;POLARIDADES
2017-10-31 12:16:01;Los Santos - Santander, Colombia;6,8;-73,14;145,4;3,8;SGC;;;;;;105+/-6;86+/-3;-42+/-13;199+/-6;48+/-3;-175+/-13;;;;;;;;;;;;;POLARIDADES
2017-11-01 11:01:33;La Playa - Norte de Santander, Colombia;8,2;-73,26;138,8;3,4;SGC;;;;;;94+/-5;78+/-4;-152+/-9;358+/-5;63+/-4;-14+/-9;;;;;;;;;;;;;POLARIDADES
2017-11-04 23:57:22;Los Santos - Santander, Colombia;6,85;-73,15;150,4;4;SGC;;;;;;30+/-5;25+/-5;38+/-15;265+/-5;75+/-5;110+/-15;;;;;;;;;;;;;POLARIDADES
2017-11-17 08:27:54;Los Santos - Santander, Colombia;6,88;-73,17;147,1;4;SGC;;;;;;136+/-4;53+/-4;53+/-4;7+/-4;50+/-4;129+/-4;;;;;;;;;;;;;POLARIDADES
2017-11-18 01:11:47;El Banco - Magdalena, Colombia;9,02;-73,86;17;2,1;SGC;;;;;;44+/-3;90+/-1;-130+/-6;314+/-3;40+/-1;0+/-6;;;;;;;;;;;;;POLARIDADES
2017-11-23 19:00:00;San Diego - Cesar, Colombia;10,15;-73,2;2;3,9;SGC;;;;;;96+/-9;57+/-5;58+/-9;325+/-9;45+/-5;129+/-9;;;;;;;;;;;;;POLARIDADES
2017-11-24 13:26:44;Los Santos - Santander, Colombia;6,84;-73,14;150,5;4,5;SGC;;;;;;22+/-1;66+/-4;27+/-7;280+/-1;65+/-4;153+/-7;;;;;;;;;;;;;POLARIDADES
2017-11-28 19:55:02;Los Santos - Santander, Colombia;6,81;-73,15;142,6;4,1;SGC;;;;;;20+/-5;25+/-5;75+/-6;216+/-5;66+/-5;97+/-6;;;;;;;;;;;;;POLARIDADES
2017-12-01 09:24:48;Los Santos - Santander, Colombia;6,84;-73,16;147;3,5;SGC;;;;;;86+/-5;58+/-6;-142+/-2;334+/-5;59+/-6;-38+/-2;;;;;;;;;;;;;POLARIDADES
2017-12-23 09:12:09;Los Santos - Santander, Colombia;6,84;-73,14;149,7;3,6;SGC;;;;;;99+/-1;59+/-3;-82+/-2;264+/-1;32+/-3;-103+/-2;;;;;;;;;;;;;POLARIDADES
2017-12-23 09:29:05;Montenegro - Quindío, Colombia;4,55;-75,81;147;3,5;SGC;;;;;;148+/-9;33+/-13;-162+/-13;43+/-9;80+/-13;-58+/-13;;;;;;;;;;;;;POLARIDADES
2017-12-25 14:00:41;Los Santos - Santander, Colombia;6,85;-73,15;147,8;3,5;SGC;;;;;;23+/-2;75+/-3;-24+/-4;120+/-2;67+/-3;-164+/-4;;;;;;;;;;;;;POLARIDADES
2018-01-23 05:31:32;Ayapel - Córdoba, Colombia;8,14;-75,06;9;4,4;SGC;7,8;-75,1;40;4.5 Mw;6,693E+15;13;74;-110;246;25;-40;;;;;;;1,1333e+15;2,1996e+15;-3,3329e+15;-2,7083e+15;5,3389e+15;-5,8502e+14;SWIFT
2018-03-26 08:22:54;Zapatoca - Santander, Colombia;6,81;-73,22;144;3,8;SGC;6,8;-73,1;160;4.3 Mw;3,48E+15;198;85;-15;289;75;-175;-207;13;0;73;-116;6;-1,9533E+15;2,1096E+15;-1,5639E+14;2,6632E+15;-7,5307E+14;5,5262E+14;SWIFT
2018-04-23 15:42:10;Manizales - Caldas, Colombia;5,11;-75,6;117;5,5;SGC;5,2;-75,7;110;5.3 Mw;9,741E+16;28;53;-55;159;49;-127;0;62;-175;27;94;2;-2,0086E+16;9,6787E+16;-7,6701E+16;-6,8431E+15;3,6334E+15;-4,0016E+16;SWIFT
2018-05-20 11:17:41;Los Santos - Santander, Colombia;6,81;-73,17;150;4,9;SGC;6,9;-73,2;170;5.3 Mw;1,235E+17;348;27;149;106;76;66;-146;27;-248;22;-11;53;-2,1773E+16;-2,9689E+16;5,1462E+16;-5,4365E+16;1,6957E+16;1,0004E+17;SWIFT
2018-05-31 03:02:10;Los Santos - Santander, Colombia;6,81;-73,14;149;5,5;SGC;6,8;-73,1;140;4.6 Mw;1,057E+16;359;56;-45;118;54;-136;-33;54;-210;36;58;1;2,1838E+14;6,712E+15;-6,9297E+15;6,3135E+15;2,8719E+15;-4,1297E+15;SWIFT
2018-07-07 00:19:48;Planadas - Tolima, Colombia;3,01;-75,96;0;4,3;SGC;2,9;-76;15;4.3 Mw;3,972E+15;230;86;176;320;86;4;95;0;5;90;-175;5;3,8699E+15;-3,9084E+15;3,856E+13;7,0543E+14;-3,5367E+13;-3,8787E+14;SWIFT
2018-07-19 05:39:33;Colombia - Huila, Colombia;3,45;-74,71;44;5,2;SGC;3,4;-74,7;50;4.8 Mw;2,332E+16;20;61;144;129;59;34;74;1;165;45;-16;44;9,2557E+15;-2,0769E+16;1,1513E+16;-9,0761E+15;-3,8851E+15;1,1023E+16;SWIFT
2018-08-07 15:53:59;Los Santos - Santander, Colombia;6,87;-73,11;150;5,6;SGC;6,9;-73;140;5.4 Mw;1,516E+17;79;85;14;348;76;175;-148;6;99;75;-56;13;-6,1034E+16;5,4667E+16;6,3687E+15;-1,3468E+17;-1,9481E+16;3,3003E+16;SWIFT
2018-12-13 09:28:20;Santa María - Boyacá, Colombia;4,89;-73,28;0;4,5;SGC;5;-73,3;5;4.3 Mw;3,801E+15;73;65;138;184;53;32;130;7;-132;42;33;46;-3,6771E+14;-1,5687E+15;1,9362E+15;2,6839E+15;6,8912E+14;1,8963E+15;SWIFT
2018-04-23 15:42:10;Manizales - Caldas, Colombia;5,11;-75,6;117;5,5;SGC;5,14;-75,64;126;5.4 Mw;1,23817E+17;154;57;-130;31;50;-44;4;271;33;178;56;7;-8,45136E+16;-4,33869E+16;1,279E+17;-4,81233E+16;1,66669E+16;6,72063E+15;SCMTV
2018-05-20 11:17:41;Los Santos - Santander, Colombia;6,81;-73,17;150;4,9;SGC;6,8;-73,16;143;4.5 Mw;7,05399E+15;163;86;27;71;63;175;22;30;63;172;15;294;1,27046E+15;3,2182E+15;-4,48866E+15;6,90187E+14;-2,93474E+15;-4,96087E+15;SCMTV
2018-05-31 03:02:10;Los Santos - Santander, Colombia;6,81;-73,14;149;5,5;SGC;6,83;-73,14;196;5.1 Mw;4,06872E+16;168;80;164;261;74;10;18;124;72;318;4;215;1,78918E+15;-1,45597E+16;1,27706E+16;-4,93288E+15;-1,22452E+16;3,59449E+16;SCMTV
2018-07-19 05:39:33;Colombia - Huila, Colombia;3,45;-74,71;44;5,2;SGC;3,42;-74,68;53;4.9 Mw;2,23161E+16;120;59;44;3;53;140;52;335;38;148;4;240;1,375E+16;1,66E+15;-1,541E+16;1,038E+16;3,16E+15;1,287E+16;SCMTV
2018-07-24 20:15:57;Acacías - Meta, Colombia;4,16;-73,84;12;4,1;SGC;4,13;-73,79;28;4.2 Mw;1,85969E+15;337;89;61;246;29;179;39;220;29;337;38;93;1E+14;4,31E+14;-5,31E+14;-8,98E+14;1,344E+15;-7,79E+14;SCMTV
2018-10-12 04:56:52;Los Santos - Santander, Colombia;6,83;-73,15;143;4,3;SGC;6,83;-73,15;143;4.3 Mw;2,93224E+15;40;88;-108;305;18;-5;41;146;18;40;44;292;-9,93624E+13;8,93791E+14;-7,94429E+14;-1,80554E+15;-2,12337E+15;3,30779E+14;SCMTV
2018-10-23 10:43:40;Los Santos - Santander, Colombia;6,81;-73,14;152;4,2;SGC;6,81;-73,14;145;4.2 Mw;1,80038E+15;88;85;-114;347;25;-12;35;199;24;90;45;334;-2,87862E+14;3,22476E+14;-3,46137E+13;-1,61223E+15;-1,29123E+14;-7,28951E+14;SCMTV
2018-11-05 22:45:00;Manizales - Caldas, Colombia;5,04;-75,48;120;4,1;SGC;5,06;-75,49;120;4.1 Mw;1,57806E+15;318;83;-117;214;28;-15;32;70;27;321;45;200;-2,86985E+14;-6,20121E+14;9,07106E+14;8,19417E+14;-1,04525E+15;-2,85303E+14;SCMTV
2018-11-29 05:31:56;Los Santos - Santander, Colombia;6,84;-73,15;148;4,5;SGC;6,85;-73,16;156;4.5 Mw;5,24483E+15;99;84;-157;6;67;-7;12;231;66;114;21;325;-3,95223E+14;-1,09335E+15;1,48857E+15;-2,11376E+15;-2,51051E+14;-4,60365E+15;SCMTV
2018-12-13 09:28:20;Santa María - Boyacá, Colombia;4,89;-73,28;0;4,5;SGC;4,9;-73,28;16;4.5 Mw;6,72681E+15;270;90;151;0;61;0;20;221;61;90;20;319;9,27368E+14;-7,66114E+14;-1,61254E+14;-3,22334E+15;-9,02085E+14;-5,77146E+15;SCMTV
2018-12-28 08:51:32;Los Santos - Santander, Colombia;6,84;-73,13;149;4,2;SGC;6,84;-73,13;163;4.2 Mw;1,89785E+15;134;67;59;12;38;141;56;4;28;147;17;247;1,09993E+15;3,96313E+14;-1,49624E+15;9,33743E+14;-6,26155E+14;7,31493E+14;SCMTV
2018-01-08 12:58:27;Los Santos - Santander, Colombia;6,84;-73,14;155;5,5;SGC;6,67;-73,06;180,5;4.9 Mww;"2.83E+23
 ";67;88;-25;158;65;-178;16;115;65;243;19;19;0.052E+24;-0.215E+24;0.163E+24;-0.132E+24;0.001E+24;0.171E+24;FASE W
